iso3c,date,country,capital_city,longitude,latitude,region,income_level,ARB,SRF,CO2,GDP,POP,URB,ARB_est,SRF_est,CO2_est,GDP_est,POP_est,URB_est,ARB_rnk,SRF_rnk,CO2_rnk,GDP_rnk,POP_rnk,URB_rnk,TOT_rnk,ARB_wgt,SRF_wgt,CO2_wgt,GDP_wgt,POP_wgt,URB_wgt,TOT_wgt
AGO,2009,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4000000,1246700,27792.193,70307163678.238,22514281,13291081,4000000,1246700,27792.193,70307163678.238,22514281,13291081,56,22,76,64,51,45,52.3333333333333,0.285990350804412,0.929535871849677,0.0938175506842157,0.116994379433563,0.330290687014409,0.381784386616511,0.356402204400464
AGO,2010,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4100000,1246700,29057.308,83799496611.2004,23356246,13963065,4100000,1246700,29057.308,83799496611.2004,23356246,13963065,54,22,76,64,50,45,51.8333333333333,0.293951113100586,0.929534304409965,0.0919105877379756,0.127440336021684,0.338558475134495,0.392480253376119,0.362312511630137
AGO,2011,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4700000,1246700,30586.447,111789686464.441,24220661,14660282,4700000,1246700,30586.447,111789686464.441,24220661,14660282,48,22,74,60,49,45,49.6666666666667,0.335204567041658,0.929532556421941,0.0933245746763915,0.15308630027505,0.34701679453899,0.403710662470683,0.376979242570786
AGO,2012,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4700000,1246700,34176.44,128052853643.106,25107931,15383127,4700000,1246700,34176.44,128052853643.106,25107931,15383127,47.5,22,72,60,48,40,48.25,0.33304557515764,0.929550146526626,0.10239399804177,0.171380571473043,0.355510399532272,0.415046445537185,0.384487856044756
AGO,2013,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,33692.396,136709862831.194,26015780,16130304,4900000,1246700,33692.396,136709862831.194,26015780,16130304,46.5,22,72,59,48,40,47.9166666666667,0.346559397041964,0.927858477830836,0.100455636503663,0.177926528060025,0.364045276732411,0.426438156719342,0.390547245481373
AGO,2014,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,44851.077,145712200312.505,26941779,16900847,4900000,1246700,44851.077,145712200312.505,26941779,16900847,47.5,22,61,58,47,40,45.9166666666667,0.344577028197499,0.927870242306072,0.132731593624499,0.184530838744638,0.37259475332778,0.437838403884489,0.400023810014163
AGO,2015,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,34583.477,116193649124.151,27884381,17691524,4900000,1246700,34583.477,116193649124.151,27884381,17691524,47.5,22,70,58,46,40,47.25,0.3423279910091,0.927851710616767,0.102522202341322,0.155519541164405,0.38116697030624,0.449173438648208,0.393093642347674
AGO,2016,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,34583.477,101123851090.455,28842484,18502165,4900000,1246700,34583.477,101123851090.455,28842484,18502165,47.5,22,70,61,46,40,47.75,0.3423279910091,0.927935773823256,0.102522202341322,0.133308873761112,0.38972068530209,0.460437062120896,0.392708764726296
AGO,2017,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,34583.477,122123822333.59,29816748,19332881,4900000,1246700,34583.477,122123822333.59,29816748,19332881,47.5,22,70,58,45,40,47.0833333333333,0.3423279910091,0.927935773823256,0.102522202341322,0.151238438474255,0.398323756657793,0.471724145534868,0.399012051306765
AGO,2018,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,34583.477,101353230784.594,30809762,20184707,4900000,1246700,34583.477,101353230784.594,30809762,20184707,47.5,22,70,63,45,40,47.9166666666667,0.3423279910091,0.927935773823256,0.102522202341322,0.1180344677993,0.407084042423937,0.483163774472482,0.396844708644899
AGO,2019,Angola,Luanda,13.242,-8.81155,Sub-Saharan Africa,Lower middle income,4900000,1246700,34583.477,88815697793.303,31825295,21061025,4900000,1246700,34583.477,88815697793.303,31825295,21061025,47.5,22,70,68,45,40,48.75,0.3423279910091,0.927935773823256,0.102522202341322,0.101829499178417,0.41601864386548,0.494781020317952,0.397569188422588
ALB,1990,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,579000,28750,5515.168,2028553750,3286542,1197222,579000,28750,5515.168,2028553750,3286542,1197222,122,141,99,149,123,129,127.166666666667,0.0407336330472968,0.021473347418325,0.02476538048228,0.00888776129319214,0.0624838611291006,0.0530056863775167,0.0352249449579519
ALB,1991,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,4286.723,1099559027.77778,3266790,1198912,578000,28750,4286.723,1099559027.77778,3266790,1198912,122,141,108,166,123,130,131.666666666667,0.0405641028092638,0.0214733426055443,0.0190162926853657,0.004562147421349,0.0610890110340044,0.0517679515000715,0.0330788080092664
ALB,1992,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,2515.562,652174990.837304,3247039,1209490,578000,28750,2515.562,652174990.837304,3247039,1209490,123,141,122,182,124,130,137,0.0406301245928598,0.0214733342837181,0.0117709271377628,0.00255857430379535,0.0597584264499592,0.0509701570426354,0.0311935906351218
ALB,1993,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,577000,28750,2335.879,1185315468.46295,3227287,1219882,577000,28750,2335.879,1185315468.46295,3227287,1219882,123,141,125,164,126,130,134.833333333333,0.0406664525820588,0.0214733166371252,0.0108174460917328,0.00458775321415895,0.0584815230967823,0.0502000809759038,0.031037762099627
ALB,1994,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,577000,28750,1925.175,1880951520.3972,3207536,1230218,577000,28750,1925.175,1880951520.3972,3207536,1230218,123,141,130,148,126,132,133.333333333333,0.0407388789744767,0.0214744257017236,0.00888753720852166,0.00678717176649764,0.0572524575122082,0.0494610356542202,0.0307669178029413
ALB,1995,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,577000,28750,2086.523,2392764853.42107,3187784,1240399,577000,28750,2086.523,2392764853.42107,3187784,1240399,123,141,127,144,128,132,132.5,0.0408133875803142,0.0214744208885243,0.00945378550892885,0.00776957274105922,0.0560690505647889,0.0487465589548909,0.0307211293730844
ALB,1996,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,577000,28750,2016.85,3199642579.96974,3168033,1250518,577000,28750,2016.85,3199642579.96974,3168033,1250518,122,141,130,134,128,132,131.166666666667,0.0410555990188078,0.0214744080533368,0.00888843409593741,0.0101761240774687,0.0549220979380431,0.0480505807997456,0.0307612073305566
ALB,1997,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,1543.807,2258515610.08862,3148281,1260414,578000,28750,1543.807,2258515610.08862,3148281,1260414,122,141,138,152,127,133,135.5,0.0409744911555026,0.0214633850861267,0.00678160066166914,0.00721943761409597,0.0538104680629058,0.0473654934699278,0.0296024793417047
ALB,1998,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,577000,28750,1752.826,2545967253.2416,3128530,1270214,577000,28750,1752.826,2545967253.2416,3128530,1270214,123,141,135,148,127,133,134.5,0.0408249910328639,0.0214677550743818,0.0077513753812095,0.00815787091780165,0.0527383583288663,0.0466992741005876,0.0296066041392851
ALB,1999,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,577000,28750,2984.938,3212119044.17089,3108778,1279853,577000,28750,2984.938,3212119044.17089,3108778,1279853,123,141,122,140,127,133,131,0.0408112163104739,0.0214677550743818,0.0129905976005245,0.00992522677592334,0.051705385967382,0.0460506405505618,0.0304918037132079
ALB,2000,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,3021.608,3480355188.60063,3089027,1289391,578000,28750,3021.608,3480355188.60063,3089027,1289391,122,141,122,135,129,133,130.333333333333,0.0410112727766788,0.0214677420905791,0.0127710521181808,0.010420883699482,0.0507049551545528,0.0454116572255685,0.030297927177507
ALB,2001,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,3223.293,3922099470.97313,3060173,1298584,578000,28750,3223.293,3922099470.97313,3060173,1298584,123,141,123,130,130,134,130.166666666667,0.0410975057758445,0.0214676795134522,0.0135201156304112,0.0118033344436678,0.0495869106050874,0.044718147651399,0.0303656156033104
ALB,2002,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,3751.341,4348070165.19261,3051010,1327220,578000,28750,3751.341,4348070165.19261,3051010,1327220,122,141,119,128,131,134,129.166666666667,0.0412364437448771,0.0214676114264256,0.0153990082493991,0.012602946982765,0.0488138521982213,0.0446531797784273,0.0306955070633526
ALB,2003,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,4294.057,5611492282.86582,3039616,1354848,578000,28750,4294.057,5611492282.86582,3039616,1354848,122,141,116,125,132,135,128.5,0.0411145131095039,0.0214675470867916,0.0167655289275111,0.0144889916789405,0.0480243075911576,0.0445431204059296,0.0310673347999724
ALB,2004,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,4165.712,7184681398.5698,3026939,1381828,578000,28750,4165.712,7184681398.5698,3026939,1381828,121,141,120,121,132,135,128.333333333333,0.041027838701154,0.0214678446058219,0.0155349769158473,0.0164680777003512,0.0472301583663399,0.0443981263255252,0.0310211704358399
ALB,2005,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,538000,28750,4253.72,8052075642.10781,3011487,1407298,538000,28750,4253.72,8052075642.10781,3011487,1407298,123,141,121,124,133,135,129.5,0.0380774211190347,0.0214675308379589,0.0153313382107862,0.0170287915324649,0.0464089231435524,0.0441944668036317,0.0304180786079048
ALB,2006,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,584000,28750,3898.021,8896073938.31407,2992547,1430886,584000,28750,3898.021,8896073938.31407,2992547,1430886,121,141,123,124,133,135,129.5,0.0416395068031534,0.0214674771424885,0.0135685649485547,0.0173494290653488,0.0455492158975105,0.0439331243855746,0.0305845530404384
ALB,2007,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,578000,28750,3927.357,10677321490.3807,2970017,1452398,578000,28750,3927.357,10677321490.3807,2970017,1452398,122,141,125,121,134,135,129.666666666667,0.0412734235696529,0.0214674705743417,0.0134524184916734,0.0184844434882917,0.0446531688461295,0.0436152560029784,0.0304910301621779
ALB,2008,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,610000,28750,4374.731,12881354103.8398,2947314,1473392,610000,28750,4374.731,12881354103.8398,2947314,1473392,121,141,124,119,134,137,129.333333333333,0.0434878292652017,0.0214355439503568,0.0144028514433395,0.0203195538295298,0.0437681530338698,0.0432662178501088,0.0311133582287344
ALB,2009,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,609000,28750,4378.398,12044223352.5413,2927519,1495260,609000,28750,4378.398,12044223352.5413,2927519,1495260,121,141,124,120,134,137,129.5,0.0435420309099718,0.0214359158704405,0.0147800706579962,0.0200421459659302,0.0429475079287557,0.042951128048366,0.0309497998969101
ALB,2010,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,626000,28750,4598.418,11926928505.5231,2913021,1519519,626000,28750,4598.418,11926928505.5231,2913021,1519519,121,141,125,127,136,136,131,0.0448813162929188,0.0214358797239003,0.0145451636829154,0.0181381969810939,0.0422254478649849,0.0427113389595928,0.0306562239175677
ALB,2011,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,622000,28750,5240.143,12890765324.2256,2905195,1546929,622000,28750,5240.143,12890765324.2256,2905195,1546929,121,141,121,130,136,136,130.833333333333,0.0443611150425343,0.021435839413757,0.0159885885640287,0.0176527874226333,0.0416236145004755,0.0425988893927901,0.0306101390560365
ALB,2012,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,619099.975585938,28750,4924.781,12319830252.4768,2900401,1575788,619099.975585938,28750,4924.781,12319830252.4768,2900401,1575788,122,141,125.5,133,136,136,132.25,0.0438698952019361,0.0214362450570631,0.0147548432800533,0.0164883443754011,0.0410676100039386,0.0425157517272106,0.0300221149409338
ALB,2013,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,617099.975585938,28750,4913.78,12776217194.7928,2895092,1603505,617099.975585938,28750,4913.78,12776217194.7928,2895092,1603505,121,141,127,134,137,136,132.666666666667,0.0436452643783007,0.021397233687043,0.0146506914361023,0.0166281197284003,0.0405117420390928,0.0423919918986182,0.0298708405279262
ALB,2014,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,615599.975585938,28750,5489.499,13228144008.3428,2889104,1630119,615599.975585938,28750,5489.499,13228144008.3428,2889104,1630119,121,141,125,136,138,137,133,0.0432901245195623,0.0213975049862032,0.0162455396660842,0.0167522040272483,0.0399552305814067,0.0422303510055904,0.0299784924643492
ALB,2015,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,615099.975585938,28750,4616.753,11386846319.1589,2880703,1654503,615099.975585938,28750,4616.753,11386846319.1589,2880703,1654503,120,141,133,139,139,136,134.666666666667,0.0429726405943022,0.0213970776291265,0.013686295488042,0.0152407393021372,0.0393779167937096,0.0420064886305881,0.0291135264063176
ALB,2016,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,615099.975585938,28750,4616.753,11861200797.4706,2876101,1680247,615099.975585938,28750,4616.753,11861200797.4706,2876101,1680247,120,141,133,134,138,136,133.666666666667,0.0429726405943022,0.0213990162007047,0.013686295488042,0.0156363044199219,0.0388619805672087,0.0418139170371386,0.029061692384553
ALB,2017,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,615099.975585938,28750,4616.753,13019693450.8816,2873457,1706345,615099.975585938,28750,4616.753,13019693450.8816,2873457,1706345,120,141,133,134,138,136,133.666666666667,0.0429726405943022,0.0213990162007047,0.013686295488042,0.0161236200218671,0.0383866874695601,0.0416349812070272,0.0290338734969172
ALB,2018,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,615099.975585938,28750,4616.753,15147020535.3869,2866376,1728969,615099.975585938,28750,4616.753,15147020535.3869,2866376,1728969,120,141,133,129,138,136,132.833333333333,0.0429726405943022,0.0213990162007047,0.013686295488042,0.0176399952305341,0.0378729290147374,0.0413865402151199,0.0291595694572401
ALB,2019,Albania,Tirane,19.8172,41.3317,Europe & Central Asia,Upper middle income,615099.975585938,28750,4616.753,15279183289.9372,2854191,1747593,615099.975585938,28750,4616.753,15279183289.9372,2854191,1747593,120,141,133,129,138,136,132.833333333333,0.0429726405943022,0.0213990162007047,0.013686295488042,0.0175179796018769,0.0373098401492604,0.0410557343548336,0.0289902510648367
AND,1990,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,407.037,1029048481.88051,54509,51627,1000,470,407.037,1029048481.88051,54509,51627,200,189,169,166,200,184,184.666666666667,7.03516978364366E-05,0.000351042549099573,0.00182776411804061,0.00450859991561758,0.00103632717497179,0.00228572860389473,0.00167996900991012
AND,1991,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,407.037,1106928582.86629,56671,53571,1000,470,407.037,1106928582.86629,56671,53571,201.5,189,168.5,165,199,184,184.5,7.01801086665464E-05,0.000351042470421072,0.00180565311212625,0.00459272422158817,0.00105974835979909,0.00231314802905495,0.00169874938360935
AND,1992,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,407.037,1210013651.87713,58888,55546,1000,470,407.037,1210013651.87713,58888,55546,202,189,169.5,164,198,184,184.416666666667,7.02943332056397E-05,0.000351042334377305,0.00190462523657678,0.00474705390490315,0.00108377331371295,0.00234081170004731,0.00174960013713719
AND,1993,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,410.704,1007025755.00065,60971,57380,1000,470,410.704,1007025755.00065,60971,57380,202,189,170,169,198,184,185.333333333333,7.04791205928228E-05,0.000351042045893873,0.00190196854360138,0.0038976844284636,0.0011048527585969,0.00236127809607598,0.00161455083220409
AND,1994,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,407.037,1017549124.33238,62677,58847,1000,470,407.037,1017549124.33238,62677,58847,202,189,169.5,167,198,184,184.916666666667,7.06046429367013E-05,0.000351060176689047,0.00187907929551601,0.00367169521000452,0.00111874419476279,0.00236594942127647,0.00157618882353092
AND,1995,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,425.372,1178738991.19295,63850,59803,1000,470,425.372,1178738991.19295,63850,59803,201.5,189,169,170,198,183,185.083333333333,7.07337739693487E-05,0.000351060098003702,0.00192730952378866,0.00382749617945209,0.00112303997967296,0.00235020381762589,0.00160830722875211
AND,1996,Andorra,Andorra la Vella,1.5218,42.5075,Europe & Central Asia,High income,1000,470,454.708,1223945356.62682,64360,60128,1000,470,454.708,1223945356.62682,64360,60128,201.5,189,168,168,198,184,184.75,7.11535511591123E-05,0.000351059888176289,0.00200393786890225,0.00389262847389474,0.00111576685700321,0.00231039083190094,0.00162415624517276
